purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,first_name,last_name,gender,date_of_birth,email,phone_number,signup_date,address,city,state,zip_code,product_name,category,price_per_unit,brand,product_description
107,10,286,2020-04-09 11:41:07,2,71.37247485596919,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Butter,Dairy,25.27,BrandE,Description for Pasta
108,10,5,2021-11-09 19:48:57,5,16.889609109157163,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Rice,Fruits,21.94,BrandD,Description for Banana
109,10,26,2022-06-11 15:19:12,4,39.61114852472927,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Bread,Meats,20.58,BrandE,Description for Banana
110,10,427,2023-06-24 19:08:12,5,36.08237170310592,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Apple,Fruits,6.19,BrandA,Description for Banana
111,10,296,2023-01-11 03:40:46,4,13.733858054918722,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Eggs,Fruits,18.51,BrandB,Description for Rice
112,10,179,2022-09-09 09:55:02,2,34.44973582479071,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Eggs,Grains,27.42,BrandA,Description for Apple
113,10,297,2020-08-01 08:42:50,5,21.6498887953204,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Rice,Grains,26.08,BrandB,Description for Chicken
114,10,235,2022-02-18 10:09:08,5,152.6486191108172,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Pasta,Meats,22.77,BrandB,Description for Butter
115,10,186,2023-05-16 23:52:50,5,161.91269521800362,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Eggs,Fruits,22.36,BrandD,Description for Apple
116,10,114,2023-07-21 21:11:38,5,49.057706917387776,Michael,Smith,Female,1964-04-09 15:55:20,sarah.rodriguez10@mail.com,319-694-5299,2020-03-22 03:08:52,5143 Oak St,Houston,IL,44666,Rice,Fruits,20.65,BrandB,Description for Cheese
117,11,92,2023-03-12 14:51:33,5,177.33795504094783,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Butter,Grains,15.06,BrandB,Description for Pasta
118,11,291,2021-05-03 12:56:00,2,69.52956043788136,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Milk,Dairy,22.81,BrandD,Description for Butter
119,11,367,2019-02-11 00:45:16,2,89.92990505836273,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Rice,Grains,10.93,BrandD,Description for Butter
120,11,489,2022-01-06 14:07:20,2,12.877169858530523,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Milk,Fruits,1.33,BrandB,Description for Banana
121,11,236,2020-03-06 10:11:34,2,88.90403533448753,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Banana,Meats,8.76,BrandA,Description for Banana
122,11,212,2020-06-27 05:54:46,4,62.7301591435989,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Apple,Fruits,5.25,BrandB,Description for Milk
123,11,387,2019-11-06 00:02:27,1,26.648750879608755,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Bread,Meats,15.75,BrandD,Description for Apple
124,11,85,2021-07-17 10:46:52,3,66.87994488776096,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Rice,Grains,21.25,BrandD,Description for Eggs
125,11,369,2021-02-20 03:24:30,5,183.80759154339967,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Eggs,Meats,25.73,BrandB,Description for Pasta
126,11,198,2023-01-18 07:41:20,5,54.96150497695993,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Rice,Fruits,23.8,BrandC,Description for Pasta
127,11,394,2023-05-06 04:49:12,3,101.76443868523204,Emily,Martinez,Female,1962-06-20 03:18:26,william.jones11@mail.com,925-216-2350,2018-01-11 12:50:14,2137 Pine St,Los Angeles,PA,57118,Chicken,Dairy,3.43,BrandE,Description for Chicken
128,12,442,2023-07-09 02:32:48,3,80.30907204477991,Jessica,Rodriguez,Male,1963-12-13 08:08:29,michael.martinez12@mail.com,266-475-3071,2018-11-24 14:53:14,4838 Pine St,Houston,PA,71718,Chicken,Meats,17.87,BrandB,Description for Pasta
129,12,58,2019-08-09 10:25:30,4,183.1919640229062,Jessica,Rodriguez,Male,1963-12-13 08:08:29,michael.martinez12@mail.com,266-475-3071,2018-11-24 14:53:14,4838 Pine St,Houston,PA,71718,Cheese,Grains,22.9,BrandD,Description for Eggs
130,12,57,2019-12-17 07:30:31,4,80.81615614973578,Jessica,Rodriguez,Male,1963-12-13 08:08:29,michael.martinez12@mail.com,266-475-3071,2018-11-24 14:53:14,4838 Pine St,Houston,PA,71718,Butter,Fruits,19.33,BrandA,Description for Chicken
131,12,253,2023-05-28 05:17:52,4,22.22047098438436,Jessica,Rodriguez,Male,1963-12-13 08:08:29,michael.martinez12@mail.com,266-475-3071,2018-11-24 14:53:14,4838 Pine St,Houston,PA,71718,Chicken,Grains,26.05,BrandE,Description for Banana
132,12,363,2023-08-26 07:21:24,3,28.767800536115352,Jessica,Rodriguez,Male,1963-12-13 08:08:29,michael.martinez12@mail.com,266-475-3071,2018-11-24 14:53:14,4838 Pine St,Houston,PA,71718,Chicken,Dairy,13.31,BrandD,Description for Bread
133,12,212,2023-01-22 01:02:05,1,32.202311928841226,Jessica,Rodriguez,Male,1963-12-13 08:08:29,michael.martinez12@mail.com,266-475-3071,2018-11-24 14:53:14,4838 Pine St,Houston,PA,71718,Apple,Fruits,5.25,BrandB,Description for Milk
134,13,324,2022-01-31 13:20:13,2,17.73205857730934,Jessica,Miller,Female,1991-06-24 12:15:45,jessica.garcia13@mail.com,933-962-7201,2019-05-26 14:23:14,8291 Elm St,Houston,NY,66190,Apple,Grains,18.87,BrandB,Description for Eggs
135,13,483,2022-12-08 19:38:50,5,131.80103820404466,Jessica,Miller,Female,1991-06-24 12:15:45,jessica.garcia13@mail.com,933-962-7201,2019-05-26 14:23:14,8291 Elm St,Houston,NY,66190,Milk,Dairy,18.54,BrandC,Description for Rice
136,13,144,2022-08-16 04:36:31,2,96.08617222264104,Jessica,Miller,Female,1991-06-24 12:15:45,jessica.garcia13@mail.com,933-962-7201,2019-05-26 14:23:14,8291 Elm St,Houston,NY,66190,Rice,Meats,13.12,BrandD,Description for Pasta
137,13,257,2022-01-15 19:30:14,5,155.04526848495283,Jessica,Miller,Female,1991-06-24 12:15:45,jessica.garcia13@mail.com,933-962-7201,2019-05-26 14:23:14,8291 Elm St,Houston,NY,66190,Banana,Fruits,20.11,BrandA,Description for Rice
138,13,332,2021-06-22 02:34:10,5,114.22796665469916,Jessica,Miller,Female,1991-06-24 12:15:45,jessica.garcia13@mail.com,933-962-7201,2019-05-26 14:23:14,8291 Elm St,Houston,NY,66190,Eggs,Fruits,20.42,BrandE,Description for Apple
139,13,465,2021-06-13 02:06:44,3,112.82595457873,Jessica,Miller,Female,1991-06-24 12:15:45,jessica.garcia13@mail.com,933-962-7201,2019-05-26 14:23:14,8291 Elm St,Houston,NY,66190,Chicken,Meats,16.16,BrandD,Description for Milk
140,14,321,2022-01-15 15:38:21,5,210.0600317355704,Alex,Williams,Female,1983-02-06 08:30:24,john.garcia14@mail.com,137-725-5082,2016-03-15 00:14:48,9794 Oak St,New York,TX,78554,Rice,Grains,13.73,BrandE,Description for Pasta
141,14,439,2016-09-20 04:47:08,4,105.61568648701284,Alex,Williams,Female,1983-02-06 08:30:24,john.garcia14@mail.com,137-725-5082,2016-03-15 00:14:48,9794 Oak St,New York,TX,78554,Pasta,Dairy,26.65,BrandE,Description for Butter
142,14,370,2017-05-13 10:17:56,2,57.27357057237865,Alex,Williams,Female,1983-02-06 08:30:24,john.garcia14@mail.com,137-725-5082,2016-03-15 00:14:48,9794 Oak St,New York,TX,78554,Rice,Meats,21.7,BrandA,Description for Rice
143,14,349,2018-11-19 16:08:00,2,99.30413536883508,Alex,Williams,Female,1983-02-06 08:30:24,john.garcia14@mail.com,137-725-5082,2016-03-15 00:14:48,9794 Oak St,New York,TX,78554,Bread,Dairy,5.87,BrandD,Description for Butter
144,14,481,2018-06-02 19:00:54,4,71.78283573564308,Alex,Williams,Female,1983-02-06 08:30:24,john.garcia14@mail.com,137-725-5082,2016-03-15 00:14:48,9794 Oak St,New York,TX,78554,Banana,Dairy,10.27,BrandC,Description for Banana
145,14,366,2016-11-14 19:48:31,1,45.717785260215855,Alex,Williams,Female,1983-02-06 08:30:24,john.garcia14@mail.com,137-725-5082,2016-03-15 00:14:48,9794 Oak St,New York,TX,78554,Eggs,Fruits,29.71,BrandA,Description for Apple
146,14,479,2022-12-21 16:54:26,1,40.98820317014032,Alex,Williams,Female,1983-02-06 08:30:24,john.garcia14@mail.com,137-725-5082,2016-03-15 00:14:48,9794 Oak St,New York,TX,78554,Butter,Fruits,16.93,BrandE,Description for Rice
147,15,360,2023-04-14 01:45:15,2,18.365538801911537,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Milk,Grains,2.33,BrandB,Description for Milk
148,15,344,2023-03-19 07:56:13,3,4.681898878757604,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Banana,Fruits,24.16,BrandA,Description for Eggs
149,15,20,2023-04-06 21:12:01,1,18.903749689955923,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Eggs,Meats,1.0,BrandB,Description for Butter
150,15,221,2023-06-24 13:20:59,2,56.04138109087869,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Rice,Grains,24.29,BrandD,Description for Chicken
151,15,71,2023-06-15 18:21:07,5,141.0151897636843,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Rice,Dairy,3.34,BrandC,Description for Eggs
152,15,190,2023-06-23 20:34:15,1,41.02521703832279,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Banana,Meats,15.07,BrandA,Description for Pasta
153,15,358,2023-03-20 17:07:21,2,6.871879382284569,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Rice,Meats,3.92,BrandC,Description for Cheese
154,15,148,2023-03-15 17:31:54,5,8.171453158562082,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Banana,Fruits,9.32,BrandC,Description for Pasta
155,15,114,2023-10-04 15:19:58,1,18.798769587607005,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Rice,Fruits,20.65,BrandB,Description for Cheese
156,15,325,2022-11-28 06:49:42,3,59.822207953235065,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Banana,Fruits,25.72,BrandC,Description for Apple
157,15,302,2023-05-17 12:38:18,2,26.54278277244835,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Bread,Meats,22.62,BrandC,Description for Apple
158,15,232,2023-03-22 16:48:44,3,104.95698247303945,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Cheese,Fruits,12.9,BrandB,Description for Pasta
159,15,99,2022-12-23 11:49:26,3,39.90134201862692,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Bread,Grains,21.91,BrandB,Description for Bread
160,15,141,2023-04-01 07:53:35,2,65.93289568638033,Sarah,Garcia,Female,1979-11-05 06:23:53,jessica.smith15@mail.com,556-723-1316,2022-11-04 13:09:46,9298 Oak St,Houston,AZ,86790,Butter,Meats,23.36,BrandB,Description for Eggs
161,16,386,2021-10-21 10:30:59,1,12.074701912521878,Michael,Rodriguez,Female,1974-07-17 17:33:24,emily.smith16@mail.com,795-532-4869,2018-08-30 23:17:24,3846 Oak St,Phoenix,TX,31105,Milk,Grains,4.19,BrandC,Description for Bread
162,16,279,2020-12-31 17:58:32,4,116.91428803725674,Michael,Rodriguez,Female,1974-07-17 17:33:24,emily.smith16@mail.com,795-532-4869,2018-08-30 23:17:24,3846 Oak St,Phoenix,TX,31105,Eggs,Meats,19.24,BrandB,Description for Cheese
163,16,366,2018-09-08 17:06:35,1,33.47236064690016,Michael,Rodriguez,Female,1974-07-17 17:33:24,emily.smith16@mail.com,795-532-4869,2018-08-30 23:17:24,3846 Oak St,Phoenix,TX,31105,Eggs,Fruits,29.71,BrandA,Description for Apple
164,16,330,2023-09-26 07:14:35,1,32.2389831007676,Michael,Rodriguez,Female,1974-07-17 17:33:24,emily.smith16@mail.com,795-532-4869,2018-08-30 23:17:24,3846 Oak St,Phoenix,TX,31105,Bread,Dairy,1.53,BrandB,Description for Butter
165,17,368,2021-06-19 14:07:59,1,16.362607770070365,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Rice,Grains,11.15,BrandE,Description for Rice
166,17,154,2022-12-16 20:10:47,1,1.6272149430442733,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Milk,Dairy,4.41,BrandE,Description for Banana
167,17,477,2022-01-14 19:27:27,2,66.34930733985067,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Rice,Meats,28.88,BrandA,Description for Banana
168,17,344,2021-03-18 09:17:10,2,77.46526378951457,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Banana,Fruits,24.16,BrandA,Description for Eggs
169,17,476,2022-09-09 06:03:44,1,35.70408092833011,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Rice,Fruits,22.24,BrandA,Description for Butter
170,17,380,2023-01-14 20:16:28,3,81.66392840496482,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Butter,Meats,25.56,BrandD,Description for Bread
171,17,86,2022-10-27 18:17:34,2,81.49629050492207,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Chicken,Meats,2.5,BrandA,Description for Cheese
172,17,283,2022-12-25 04:38:32,2,10.810398420228712,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Apple,Dairy,4.17,BrandE,Description for Eggs
173,17,161,2023-04-11 15:49:13,3,6.360162574976119,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Pasta,Dairy,18.31,BrandC,Description for Milk
174,17,341,2023-05-09 12:51:14,3,72.99792073483555,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Cheese,Fruits,18.0,BrandD,Description for Milk
175,17,146,2021-04-10 14:14:21,3,5.219608824734656,Jane,Miller,Female,1968-07-25 00:08:32,linda.miller17@mail.com,312-519-5125,2020-10-10 16:48:06,203 Oak St,Phoenix,AZ,44847,Rice,Fruits,20.37,BrandB,Description for Bread
176,18,8,2023-06-15 11:01:33,5,17.895561792950694,Jessica,Davis,Male,1973-11-27 22:13:41,jane.rodriguez18@mail.com,628-343-4187,2021-05-22 12:10:29,9426 Oak St,San Antonio,AZ,48621,Cheese,Grains,26.52,BrandA,Description for Apple
177,18,344,2023-07-13 01:19:17,1,37.86666534128111,Jessica,Davis,Male,1973-11-27 22:13:41,jane.rodriguez18@mail.com,628-343-4187,2021-05-22 12:10:29,9426 Oak St,San Antonio,AZ,48621,Banana,Fruits,24.16,BrandA,Description for Eggs
178,18,49,2022-10-20 05:12:16,2,43.76107209706434,Jessica,Davis,Male,1973-11-27 22:13:41,jane.rodriguez18@mail.com,628-343-4187,2021-05-22 12:10:29,9426 Oak St,San Antonio,AZ,48621,Butter,Fruits,0.93,BrandD,Description for Rice
179,18,359,2022-03-09 07:16:56,5,108.73483937233584,Jessica,Davis,Male,1973-11-27 22:13:41,jane.rodriguez18@mail.com,628-343-4187,2021-05-22 12:10:29,9426 Oak St,San Antonio,AZ,48621,Pasta,Grains,15.05,BrandA,Description for Milk
180,19,298,2022-03-21 18:36:54,3,18.92548673543404,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Eggs,Fruits,28.93,BrandC,Description for Cheese
181,19,143,2023-05-28 11:57:22,5,108.86728577512052,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Bread,Meats,9.54,BrandB,Description for Cheese
182,19,334,2023-07-16 13:15:21,3,11.498381760168485,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Milk,Fruits,14.73,BrandA,Description for Rice
183,19,312,2023-01-17 18:58:04,4,163.81420672600402,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Butter,Meats,7.15,BrandD,Description for Butter
184,19,438,2022-03-04 20:09:25,4,45.90959618623882,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Chicken,Fruits,3.94,BrandE,Description for Eggs
185,19,169,2021-01-05 04:09:30,2,38.11931415055009,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Chicken,Fruits,9.94,BrandA,Description for Bread
186,19,128,2021-07-11 01:18:23,2,42.25033373943381,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Bread,Meats,17.21,BrandD,Description for Apple
187,19,205,2022-11-27 23:42:16,2,85.75740988074341,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Chicken,Dairy,29.27,BrandA,Description for Chicken
188,19,185,2022-10-23 22:13:44,1,49.30730475139973,Sarah,Smith,Male,1987-10-11 20:00:58,linda.smith19@mail.com,404-325-3945,2020-05-25 05:30:40,1750 Pine St,New York,CA,62724,Eggs,Fruits,8.37,BrandB,Description for Pasta
189,20,436,2023-02-04 15:59:35,4,194.68885452116484,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Butter,Fruits,16.7,BrandD,Description for Bread
190,20,163,2022-12-15 20:39:45,2,94.81578712465038,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Chicken,Fruits,9.6,BrandA,Description for Pasta
191,20,479,2022-01-16 12:54:33,5,113.05657141269968,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Butter,Fruits,16.93,BrandE,Description for Rice
192,20,457,2021-02-18 02:43:20,2,93.32942615214304,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Pasta,Fruits,11.49,BrandC,Description for Banana
193,20,457,2021-05-25 07:19:14,1,11.19489828315844,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Pasta,Fruits,11.49,BrandC,Description for Banana
194,20,475,2020-12-25 11:32:19,5,234.69739935810267,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Cheese,Dairy,14.34,BrandD,Description for Milk
195,20,295,2022-09-22 23:28:19,1,25.846974351865065,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Milk,Fruits,22.07,BrandC,Description for Banana
196,20,44,2021-06-12 23:11:18,4,93.464841489296,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Milk,Meats,8.48,BrandA,Description for Apple
197,20,422,2021-03-18 20:14:04,1,1.632764410091884,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Pasta,Dairy,0.76,BrandB,Description for Pasta
198,20,305,2021-04-07 00:46:30,5,153.52164569733392,Jane,Jones,Female,1963-01-20 01:53:38,linda.smith20@mail.com,560-453-9456,2020-09-09 01:36:11,3903 Elm St,San Antonio,NY,79867,Pasta,Meats,6.06,BrandD,Description for Pasta
